adate,Prov,Network,BTS,District,Total_Cell,Cell_down,Downtime_hour,Count_downtime,AVG_downhour,Issue,Type,Long,Latt
20230228,KHM,4G,KHM0211_BANKANG,Boualapha,3,0,0,0,0,,Cell,105.081,17.4509
20230321,HUP,4G,HUP0048_HOUAPHOU,Hiem,6,0,0,0,0,,Cell,103.155739,20.182265
20230228,LPB,3G,LPB0034_THONGCHALERN,Nan,6,0,0,0,0,,Cell,101.8811,19.46009
20230228,LNT,3G,LNT0110_NATERY_RW_STATION,Louang-Namtha,10,0,0,0,0,,Cell,101.646,21.0547
20230228,KHM,4G,KHM0018_CHUTSUN_KM4,Thakhek,9,0,0,0,0,,Cell,104.8371554,17.4087865
20230321,LNT,2G,LNT0031_BANMAI,LOUANGNAMTHA,3,0,0,0,0,,Cell,101.4223,20.93748
20230321,BLK,4G,BLK0057_DANNAMGNAN,Khamkeut,3,0,0,0,0,,Cell,105.12,18.3411
20230321,VTP,3G,VTP0251_PHONSIDA,Kasi,4,0,0,0,0,,Cell,102.2872,19.2594
20230228,XYL,3G,XYL0048_PAKHOUNG,Xaiyabouly,3,0,0,0,0,,Cell,101.80512,19.15913
20230228,XKH,4G,XKH0069_SANPATAP,Kham,3,0,0,0,0,,Cell,103.68838,19.81525
20230321,KHM,3G,KHM0247_THALANG,Nakay,4,0,0,0,0,,Cell,105.053,17.8422
20230321,CHP,3G,CHP0409_XEPEIN,Pakxong,4,0,0,0,0,,Cell,106.299072,15.11225
20230321,VTE,4G,NULL,NULL,140,0,0,0,0,,Cell,0,0
20230321,BLK,2G,BLK0035_POLICE_SC,PAKSAN,3,0,0,0,0,,Cell,103.653,18.423
20230228,BLK,3G,BLK0121_PHONNGAM,Pakkading,6,0,0,0,0,,Cell,104.114659,18.304154
20230228,UDX,3G,UDX0132_ARNO,La,3,0,0,0,0,,Cell,102.26946,20.92536
20230321,XYL,4G,XYL0058_BANKHAND,Thongmixai,3,0,0,0,0,,Cell,101.12938,18.42677
20230321,SVN,2G,SVN0252_BORKHAM,KAISONE,3,0,0,0,0,,Cell,105.9681,16.96309
20230228,KHM,3G,KHM0138_NAMDIK,YOMMALAT,6,0,0,0,0,,Cell,105.554,17.5866
20230228,VTE,3G,VTE0392_BANNA_THANGON,XAITHANY,6,0,0,0,0,,Cell,102.633792,18.130289
20230321,LPB,2G,LPB0152_M_PAKSENG,Pakxeng,2,0,0,0,0,,Cell,102.672004,20.165675
20230228,CHP,4G,CHP0134_KENGKOUM,Khong,9,0,0,0,0,,Cell,105.87671,14.02267
20230321,VTE,4G,VTE0556_XANGKHOU3,Xaithani,11,0,0,0,0,,Cell,102.64295,18.03201
20230321,VTP,3G,VTP0269_KONGPHANH_102,Kasi,6,0,0,0,0,,Cell,101.9921,18.9331
20230228,VTE,4G,VTE0478_NONGPHAYA3,XAITHANY,16,0,0,0,0,,Cell,102.611752,18.038918
20230228,VTP,3G,VTP0253_PHOUKHAMTAI,Kasi,6,0,0,0,0,,Cell,102.2524,19.2247
20230228,XYL,4G,XYL0003_DONEMAI_HIGHSCHOOL,Xaiyabouly,9,0,0,0,0,,Cell,101.6974,19.26178
20230228,CHP,3G,CHP0384_HORPHAKYING2,PAKXE,4,0,0,0,0,,Cell,105.863511,15.092743
20230321,VTP,4G,VTP0224_PONGXONG,Hinheup,3,0,0,0,0,,Cell,102.3387,18.68405
20230228,VTE,4G,VTE0381_PHONXAI_NAMXUANG,Naxaythong,6,0,0,0,0,,Cell,102.45611,18.27316
20230321,BOK,4G,BOK0120_M_MEUNG,Meung,6,0,0,0,0,,Cell,100.45806,20.7325
20230321,HUP,2G,HUP0033_M_PUA,Viengxai,4,0,0,0,0,,Cell,104.2917,20.4766
20230321,KHM,3G,KHM0139_NONGPHUE,YOMMALAT,4,0,0,0,0,,Cell,104.9602,17.6394
20230321,BOK,4G,BOK0086_PHONHOM2,Tonpheung,8,0,0,0,0,,Cell,100.111481,20.295423
20230321,XKH,4G,XKH0044_SANAMKILA,Pek,12,0,0,0,0,,Cell,103.208049,19.443668
20230228,HUP,2G,HUP0014_BANKARN,Xam-Nua,4,0,0,0,0,,Cell,103.99918,20.43703
20230321,SLV,2G,SLV0024_KHASA,SALAVAN,3,0,0,0,0,,Cell,105.937051,15.676287
20230228,VTP,4G,VTP0058_DONE_SOUKHABULY,Thourakhom,3,0,0,0,0,,Cell,102.6264,18.4941
20230228,XYL,2G,XYL0177_NABORNOI_BOHANGNA,Boten,3,0,0,0,0,,Cell,101.08768,17.54725
20230321,KHM,4G,KHM0128_BOUNGBAO,Hinboun,1,0,0,0,0,,Cell,105.227871,17.572898
20230228,VTE,4G,VTE0605_NONGHEO2,Hatxayfong,6,0,0,0,0,,Cell,102.688697,17.878048
20230228,LNT,3G,LNT0031_BANMAI,Louang-Namtha,6,0,0,0,0,,Cell,101.4223,20.93748
20230321,UDX,4G,UDX0149_THIEW_RW,XAY,3,0,0,0,0,,Cell,101.971,20.6368
20230228,PSL,2G,PSL0058_PANGHOUK,Mai,4,0,0,0,0,,Cell,102.86948,21.21863
20230228,HUP,4G,HUP0057_SOPLRAP,HOUAMUANG,5,0,0,0,0,,Cell,103.61058,20.03276
20230321,LPB,4G,LPB0107_PAKNGA,Nambak,9,0,0,0,0,,Cell,102.417999,20.3487
20230228,KHM,4G,KHM0137_BANMENG,Gnommalat,9,0,0,0,0,,Cell,105.19775,17.56069
20230321,CHP,4G,CHP0347_NONGKAIR,Pathoumphon,3,0,0,0,0,,Cell,105.938561,14.794386
20230228,ATP,4G,ATP0047_SANAMXAY,Sanamxai,4,0,0,0,0,,Cell,106.59184,14.68476
20230228,VTE,3G,VTE0399_DONGBANG,Xaithani,8,0,0,0,0,,Cell,102.72863,18.13949
20230228,KHM,3G,KHM0005_NONGBUAKHAMKANG,Xebangfai,6,0,0,0,0,,Cell,104.820072,17.391176
20230228,UDX,4G,UDX0012_DK29,xai,8,0,0,0,0,,Cell,101.97751,20.65574
20230228,BLK,3G,BLK0074_NAPEIR,KHAMKERT,8,0,0,0,0,,Cell,105.09034,18.30669
20230321,UDX,4G,UDX0080_NAMOUNE,Houn,4,0,0,0,0,,Cell,101.438989,20.124094
20230321,VTE,4G,VTE0226_SETTHA,Xaisettha,14,0,0,0,0,,Cell,102.631,17.973
20230321,BLK,4G,BLK0155_BOLIKHAN,Borikhan,5,0,0,0,0,,Cell,103.736,18.5719
20230228,BLK,3G,BLK0022_PAKBUNG,PAKSAN,4,0,0,0,0,,Cell,103.69942,18.34637
20230321,LNT,4G,LNT0035_BORTEN_POLICE,LOUANGNAMTHA,9,0,0,0,0,,Cell,101.678445,21.187931
20230321,CHP,3G,CHP0463_NONGMARKKEO,Champasak,6,0,0,0,0,,Cell,105.766608,14.822761
20230321,CHP,3G,CHP0120_PHOUOY,PAKXONG,6,0,0,0,0,,Cell,106.0228,14.0458
20230321,SVN,4G,SVN0152_KOKWAR,Songkhon,3,0,0,0,0,,Cell,105.25359,16.224604
20230228,VTP,3G,VTP0124_PHONSOUNG_HIGHWAY,Hinheup,6,0,0,0,0,,Cell,102.3981,18.7511
20230321,VTE,3G,VTE0602_NONGHAI4,Hatxayfong,6,0,0,0,0,,Cell,102.651372,17.914249
20230321,VTE,2G,VTE0026_LAOPLAZA,Chanthabouri,2,0,0,0,0,,Cell,102.60786,17.96667
20230321,XKH,4G,XKH0103_THANGXIENGNEUA,Phaxai,3,0,0,0,0,,Cell,103.091426,19.293894
20230228,SVN,3G,SVN0204_TABONGPHET,KAISONE,12,0,0,0,0,,Cell,105.278009,16.703174
20230228,VTP,4G,VTP0082_SOUKSALA,Thourakhom,6,0,0,0,0,,Cell,102.62607,18.2313
20230228,BLK,4G,BLK0052_BOUNGFAN,KHAMKERT,7,0,0,0,0,,Cell,104.948975,18.175581
20230321,LNT,4G,LNT0044_FINANCE,Louang-Namtha,3,0,0,0,0,,Cell,101.675493,21.188695
20230321,LNT,4G,LNT0035_BORTEN_POLICE,Louang-Namtha,9,0,0,0,0,,Cell,101.678445,21.187931
20230228,BLK,3G,BLK0007_CHAMPA_HOTEL,Pakxan,6,0,0,0,0,,Cell,103.637475,18.395926
20230321,BLK,4G,BLK0036_SANTHIPHABSC,Pakxan,3,0,0,0,0,,Cell,103.6457,18.3983
20230228,CHP,3G,CHP0086_THONGSET,Pakxong,6,0,0,0,0,,Cell,106.30666,15.2102
20230228,VTE,4G,VTE0525_SAPHANGKANONG,Xaithani,11,0,0,0,0,,Cell,102.736886,18.028138
20230321,BLK,4G,BLK0172_PHAMEUNG,Borikhan,9,0,0,0,0,,Cell,103.684613,18.743252
20230228,VTP,3G,VTP0233_BUAMPUK,Kasi,6,0,0,0,0,,Cell,102.2641,19.1288
20230228,VTE,3G,VTE0418_DONTIOU4,Xaithani,6,0,0,0,0,,Cell,102.660816,18.068794
20230228,SVN,2G,SVN0220_BEUNGTHALAY,KAISONE,3,0,0,0,0,,Cell,105.54818,16.63151
20230321,VTP,2G,VTP0189_NAKHAM,PHONHONG,4,0,0,0,0,,Cell,101.9758,18.5716
20230228,KHM,2G,KHM0118_BUALAPHA,BOUALAPHA,3,0,0,0,0,,Cell,104.985,17.0865
20230228,VTP,3G,VTP0291_NUMHONE,Muen,8,0,0,0,0,,Cell,101.9574,18.2856
20230228,HUP,2G,HUP0024_PHOULOUP,Xam-Nua,3,0,0,0,0,,Cell,104.058242,20.403242
20230321,CHP,4G,CHP0399_KM28,Pathoumphon,3,0,0,0,0,,Cell,105.93308,14.9338
20230228,VTE,4G,VTE0624_SOMSANOOK,Hatxayfong,9,0,0,0,0,,Cell,102.64228,17.89028
20230228,KHM,4G,KHM0171_KHOUNMANEE,Hinboun,9,0,0,0,0,,Cell,104.602869,18.117059
20230321,BLK,4G,BLK0015_KM9,PAKSAN,2,0,0,0,0,,Cell,103.72967,18.37727
20230228,SVN,3G,SVN0011_DONGDAMDUAN,Kaisone,6,0,0,0,0,,Cell,104.76041,16.54635
20230321,KHM,4G,KHM0181_KONGLOR,KHOUNKHAM,3,0,0,0,0,,Cell,105.2361,17.45001
20230228,BLK,4G,BLK0133_HOUAYHOY,Viengthong,3,0,0,0,0,,Cell,104.365758,18.608158
20230228,LNT,3G,LNT0079_M_VIENGPOUKHA,Viengphoukha,6,0,0,0,0,,Cell,101.065,20.6883
20230228,XYL,4G,XYL0165_M_NGEUN,Ngeun,8,0,0,0,0,,Cell,101.11242,19.62992
20230321,CHP,3G,CHP0457_KENGSAN,Pakxe,6,0,0,0,0,,Cell,105.779125,15.17499
20230228,SLV,2G,SLV0047_KHOUMKHAM,Khongxedon,3,0,0,0,0,,Cell,105.85081,15.55665
20230321,SVN,3G,SVN0024_KM11,Kaisone,6,0,0,0,0,,Cell,104.815128,16.615692
20230321,HUP,2G,HUP0037_PHOUKAEWKIA,Viengxai,5,0,0,0,0,,Cell,104.20576,20.574984
20230321,SVN,3G,SVN0200_NACHANH,Atsaphangthong,6,0,0,0,0,,Cell,105.214,16.7895
20230228,BLK,4G,BLK0113_PAKKADING,Pakkading,3,0,0,0,0,,Cell,103.99707,18.33225
20230321,VTE,4G,VTE0500_PAKXAPKAO,Xaithani,8,0,0,0,0,,Cell,102.77703,18.142909
20230321,SVN,4G,SVN0247_NAHINDARN,Thapangthong,4,0,0,0,0,,Cell,105.810913,15.984441
20230228,VTE,2G,VTE0684_DONHAI,Pak-Ngum,3,0,0,0,0,,Cell,102.93019,18.0832
20230228,KHM,4G,KHM0151_NONGXEUN,Boualapha,4,0,0,0,0,,Cell,105.80036,17.53009
20230321,XSB,3G,XSB0040_POWERHOUSE,Longcheng,6,0,0,0,0,,Cell,102.840572,18.993023
20230228,BLK,4G,BLK0085_PHONTHONG,khamkeut,2,0,0,0,0,,Cell,104.95863,18.12911
20230321,SVN,2G,SVN0127_DONVAI,Songkhon,3,0,0,0,0,,Cell,105.421,16.0243
20230321,CHP,4G,CHP0256_BANMOE1,Champasak,4,0,0,0,0,,Cell,105.69715,14.86523
20230228,XYL,3G,XYL0145_PHONSACK,Phiang,4,0,0,0,0,,Cell,101.47824,18.6139
20230321,VTE,4G,VTE0530_SENOUDOM,XAITHANY,3,0,0,0,0,,Cell,102.8142,18.11304
20230228,VTE,4G,VTE0409_DONGSANGHIN3,XAITHANY,2,0,0,0,0,,Cell,102.68536,18.06235
20230321,SVN,3G,SVN0286_YANGKHAM,Xaibouri,6,0,0,0,0,,Cell,104.882,16.9569
20230228,LNT,4G,LNT0118_BORTEN_CENTER_C,LOUANGNAMTHA,6,0,0,0,0,,Cell,101.6732,21.18861
20230228,CHP,3G,CHP0087_THONGVAY,Pakxong,6,0,0,0,0,,Cell,106.514391,15.195543
20230321,VTP,2G,VTP0217_NONGLUANG,Hinheup,4,0,0,0,0,,Cell,102.2566,18.7612
20230228,VTE,4G,VTE0456_NABONG_SC,Xaithani,7,0,0,0,0,,Cell,102.79166,18.12627
20230228,CHP,4G,CHP0145_LIPHEE,Khong,3,0,0,0,0,,Cell,105.92056,13.96072
20230321,BLK,3G,BLK0187_PALAY_MARKET,Thaphabat,12,0,0,0,0,,Cell,103.19868,18.37239
20230228,CHP,3G,CHP0253_THATSAMPANG,Soukhouma,6,0,0,0,0,,Cell,105.743939,14.707256
20230228,KHM,4G,KHM0192_KAVANAPHAKEO,Mahaxai,3,0,0,0,0,,Cell,105.617,17.3148
20230228,VTE,3G,VTE0573_DONGKHAMXANG3,Hatxayfong,6,0,0,0,0,,Cell,102.67603,17.8987
20230321,CHP,3G,CHP0094_HOAUYJIET,PAKXONG,6,0,0,0,0,,Cell,106.075475,15.317688
20230228,ATP,3G,ATP0048_TARTXEPHA,Sanamxai,6,0,0,0,0,,Cell,106.447198,14.80374
20230321,XKH,4G,XKH0025_PHONHKHRAM,Pek,6,0,0,0,0,,Cell,103.529477,19.539723
20230228,VTE,4G,VTE0432_KHOK_NOY,XAITHANY,15,0,0,0,0,,Cell,102.68807,18.03582
20230228,KHM,3G,KHM0235_NAMTHERN,Gnommalat,8,0,0,0,0,,Cell,105.16807,17.64527
20230228,BLK,3G,BLK0026_PAKSAN_TAI,PAKSAN,6,0,0,0,0,,Cell,103.662025,18.374778
20230321,SLV,3G,SLV0019_BEUNGKHAM,SALAVAN,4,0,0,0,0,,Cell,106.12627,15.6981
20230321,VTE,3G,VTE0123_PHONSOMBOUN3,Sikhottabong,6,0,0,0,0,,Cell,102.520695,18.005253
20230321,KHM,2G,KHM0123_HADKHAMHIENG,Gnommalat,3,0,0,0,0,,Cell,105.246,17.5342
20230228,VTE,2G,VTE0514_PHOUKHAM,Xaithani,3,0,0,0,0,,Cell,102.63557,18.14051
20230228,XKG,4G,XKG0059_BORTHAHIN,KALEUM,3,0,0,0,0,,Cell,106.675095,15.763692
20230228,BLK,3G,BLK0010_HONGXAI,PAKSAN,9,0,0,0,0,,Cell,103.645,18.4045
20230228,CHP,4G,CHP0026_SANAMXAI2,Pakxe,6,0,0,0,0,,Cell,105.82442,15.11029
20230228,UDX,4G,UDX0142_HUAYON_AMT,NAMOR,10,0,0,0,0,,Cell,101.769412,20.889818
20230228,VTE,4G,VTE0144_WATTAI_AIRPORT,Sikhottabong,19,0,0,0,0,,Cell,102.568,17.9729
20230321,BLK,3G,BLK0016_KOUAYOUDOM,PAKSAN,8,0,0,0,0,,Cell,103.582808,18.408744
20230228,LPB,3G,LPB0222_SUANKUAY_BANHUAYYANG,Nambak,3,0,0,0,0,,Cell,102.539432,20.58934
20230228,VTE,3G,VTE0522_KM9_SANG,XAITHANY,14,0,0,0,0,,Cell,102.63171,18.02869
20230321,HUP,3G,HUP0080_M_XIENGKHO,Xiangkho,13,0,0,0,0,,Cell,104.1456,20.81267
20230228,ATP,3G,ATP0086_OUDOMSAY,PHOUVONG,6,0,0,0,0,,Cell,106.63904,14.67675
20230228,XKG,3G,XKG0001_LTC,Laman,9,0,0,0,0,,Cell,106.726,15.3468
20230321,XSB,4G,XSB0006_THONGKHEM,Anouvong,3,0,0,0,0,,Cell,103.057852,18.895622
20230321,VTE,4G,VTE0109_NONGTENG_MK,Sikhottabong,11,0,0,0,0,,Cell,102.52528,18.0195
20230228,VTE,4G,VTE0444_KM24_PHAILOM,XAITHANY,12,0,0,0,0,,Cell,102.778,18.0597
20230228,VTE,4G,VTE0535_TADTEVADA,XAITHANY,8,0,0,0,0,,Cell,102.747,18.2794
20230228,BLK,3G,BLK0046_TECHNO_OFFICE,Pakxan,9,0,0,0,0,,Cell,103.647427,18.395223
20230321,UDX,2G,UDX0096_MEOWJAY,Namo,3,0,0,0,0,,Cell,101.8041,21.16485
20230321,BLK,3G,BLK0030_PHONESAI,Pakxan,6,0,0,0,0,,Cell,103.642109,18.389988
20230228,BLK,4G,BLK0108_NAMKOU,Pakkading,3,0,0,0,0,,Cell,104.218677,18.197474
20230321,VTP,2G,VTP0009_NAMLEEK_DAM,Phonhong,2,0,0,0,0,,Cell,102.3891,18.6159
20230321,UDX,4G,UDX0029_KORNOY,XAY,3,0,0,0,0,,Cell,101.943,20.7673
20230321,LNT,4G,LNT0059_M_NALEA,NALAE,6,0,0,0,0,,Cell,101.44674,20.53184
20230321,BLK,3G,BLK0199_BORKHAMNAKADOK,Khamkeut,10,0,0,0,0,,Cell,105.167584,18.122217
20230321,HUP,4G,HUP0001_LTC_OFFICE,XAMNUEA,8,0,0,0,0,,Cell,104.04754,20.41441
20230228,CHP,3G,CHP0035_SUANSAWAN,Pakxe,6,0,0,0,0,,Cell,105.83129,15.11166
20230228,CHP,3G,CHP0055_CHAMPASAK3,Pakxe,18,0,0,0,0,,Cell,105.86933,15.09823
20230228,BLK,4G,BLK0028_PATXOUM_TAI,PAKSAN,3,0,0,0,0,,Cell,103.70845,18.423708
20230321,SVN,4G,SVN0181_KUTBORN,KAISONE,3,0,0,0,0,,Cell,105.202824,16.623887
20230321,VTE,4G,VTE0467_NONBORKEO,XAITHANY,8,0,0,0,0,,Cell,102.64803,18.119
20230228,KHM,3G,KHM0111_LANGKHANG,BOUALAPHA,7,0,0,0,0,,Cell,104.9695015,17.2305817
20230228,CHP,3G,CHP0267_NASAVANG,Champasak,6,0,0,0,0,,Cell,105.782,14.807
20230228,UDX,3G,UDX0145_HUAYHOU_AMT,NAMOR,4,0,0,0,0,,Cell,101.710115,20.807953
20230228,VTE,2G,VTE0514_PHOUKHAM,XAITHANY,3,0,0,0,0,,Cell,102.63557,18.14051
20230321,VTE,3G,VTE0218_PHONTHAN,Xaisettha,18,0,0,0,0,,Cell,102.64089,17.95956
20230228,SLV,2G,SLV0007_NAKOK,SALAVAN,3,0,0,0,0,,Cell,106.41073,15.69469
20230321,VTE,4G,VTE0673_PHONSAWATH,Sikhottabong,3,0,0,0,0,,Cell,102.527457,18.00055
20230228,SVN,3G,SVN0304_HUAYCHENGMAI,Xepon,6,0,0,0,0,,Cell,106.242644,16.689008
20230228,BOK,3G,BOK0061_HUAXIN5,Tonpheung,6,0,0,0,0,,Cell,100.1055,20.33249
20230228,KHM,4G,KHM0123_NAKATANG,Gnommalat,1,0,0,0,0,,Cell,104.90167,17.06787
20230321,KHM,2G,KHM0214_THALANG,NAKAY,2,0,0,0,0,,Cell,105.762,17.6666
20230228,XKH,4G,XKH0045_SINASU,Pek,6,0,0,0,0,,Cell,103.086114,19.39195
20230228,CHP,4G,CHP0340_KM30_13S_ROAD,Pathoumphon,5,0,0,0,0,,Cell,105.938,14.9381
20230228,VTE,3G,VTE0414_DONNOUN6,XAITHANY,6,0,0,0,0,,Cell,102.653127,18.051354
20230321,LNT,4G,LNT0039_DK14,LOUANGNAMTHA,14,0,0,0,0,,Cell,101.669509,21.155889
20230321,SVN,4G,SVN0194_XIANGXOUM,Champhon,3,0,0,0,0,,Cell,105.244232,16.459811
20230321,VTE,4G,VTE0122_PHONSOMBOUN2,Sikhottabong,7,0,0,0,0,,Cell,102.520428,17.994427
20230228,HUP,3G,HUP0086_M_XAMTAY,Xam-Tai,9,0,0,0,0,,Cell,104.636,19.9986
20230228,VTE,4G,VTE0456_NABONG_SC,XAITHANY,7,0,0,0,0,,Cell,102.79166,18.12627
20230228,XYL,2G,XYL0040_NATAK,Xaiyabouly,3,0,0,0,0,,Cell,101.686164,19.319729
20230228,HUP,2G,HUP0001_LTC_OFFICE,Xam-Nua,3,0,0,0,0,,Cell,104.04754,20.41441
20230321,VTE,4G,VTE0312_VIENTIANECENTER_LAMP2,Sisattanak,1,0,0,0,0,,Cell,102.618053,17.962632
20230321,SVN,4G,SVN0163_BANTHUAD,Champhon,3,0,0,0,0,,Cell,105.261818,16.49659
20230321,VTE,3G,VTE0321_BANBOUA_NONGSA,Naxaythong,6,0,0,0,0,,Cell,102.4852,18.25687
20230228,BOK,4G,BOK0102_GAOGUANLOU_BUILDING,Tonpheung,16,0,0,0,0,,Cell,100.101082,20.33654
20230321,XYL,3G,XYL0062_BUAMLAO,Paklai,7,0,0,0,0,,Cell,101.26696,18.13428
20230321,VTE,2G,VTE0690_KHOKSAWANG,Pak-Ngum,3,0,0,0,0,,Cell,102.855565,18.052476
20230228,CHP,3G,CHP0067_HORPHAKYING,PAKXE,4,0,0,0,0,,Cell,105.863511,15.092743
20230228,HUP,3G,HUP0086_M_XAMTAY,XAMTAI,9,0,0,0,0,,Cell,104.636,19.9986
20230321,LPB,4G,LPB0196_SAMAKHIXAY,Xiang-Ngeun,6,0,0,0,0,,Cell,102.111979,19.455407
20230228,CHP,2G,CHP0214_GNOUADENG,Xanasomboun,3,0,0,0,0,,Cell,105.79041,15.21013
20230228,VTE,3G,VTE0709_NONGPHUVIENG,Pak-Ngum,6,0,0,0,0,,Cell,103.03301,18.06155
20230228,LNT,2G,LNT0072_PANGTHONG,Sing,3,0,0,0,0,,Cell,101.2318,21.19492
20230228,VTP,4G,VTP0160_PHONEMEETAI,Viengkham,6,0,0,0,0,,Cell,102.4884,18.4682
20230321,VTE,4G,VTE0593_KM9_SOMVANG,Hatxayfong,42,0,0,0,0,,Cell,102.63772,17.89678
20230321,VTP,3G,VTP0121_PHONEKEO,Vangvieng,6,0,0,0,0,,Cell,102.5489,18.8648
20230228,KHM,3G,KHM0127_POUNGTAI,Gnommalat,6,0,0,0,0,,Cell,104.666093,17.594522
20230228,VTP,2G,VTP0275_NAMPHANH,Met,6,0,0,0,0,,Cell,101.7849,18.5219
20230321,VTP,2G,VTP0240_LONGMARKKHAY,Kasi,3,0,0,0,0,,Cell,102.4467,19.2888
20230228,VTE,4G,VTE0345_NALIAN,Naxaythong,9,0,0,0,0,,Cell,102.5312,18.04656
20230228,ATP,4G,ATP0024_HOUAYHOR,SAMAKKHIXAI,6,0,0,0,0,,Cell,106.827718,15.081029
20230321,VTP,4G,VTP0192_NAMPOUNG,Met,2,0,0,0,0,,Cell,102.1129,18.6541
20230321,BOK,3G,BOK0098_SITHAT,Tonpheung,3,0,0,0,0,,Cell,100.21427,20.34424
20230228,VTE,3G,VTE0603_NONGHAI2,Hatxayfong,6,0,0,0,0,,Cell,102.643,17.9027
20230321,BLK,4G,BLK0067_NAHEUNG,KHAMKERT,2,0,0,0,0,,Cell,105.037,18.3291
20230321,LNT,2G,LNT0006_NAMDEE,LOUANGNAMTHA,3,0,0,0,0,,Cell,101.435146,21.016148
20230228,SVN,2G,SVN0032_KM8_MK,Kaisone,1,0,0,0,0,,Cell,104.78373,16.60139
20230321,KHM,3G,KHM0018_CHUTSUN_KM4,Thakhek,6,0,0,0,0,,Cell,104.8371554,17.4087865
20230321,VTP,4G,VTP0236_DK61,Kasi,1,0,0,0,0,,Cell,102.3147,19.1611
20230228,KHM,4G,KHM0043_SIVILAI_NEW,Thakhek,9,0,0,0,0,,Cell,104.8260311,17.4248311
20230228,SVN,3G,SVN0103_KANGPHOSI,Outhoumphon,4,0,0,0,0,,Cell,104.92051,16.73215
20230321,VTP,2G,VTP0038_ARMY_SC,Phonhong,3,0,0,0,0,,Cell,102.4191,18.3213
20230228,PSL,4G,PSL0065_SOMBOUN,Samphan,3,0,0,0,0,,Cell,102.24789,21.29589
20230321,LNT,2G,LNT0006_NAMDEE,Louang-Namtha,3,0,0,0,0,,Cell,101.435146,21.016148
20230228,PSL,2G,PSL0031_NGOT_OU,Gnot-Ou,3,0,0,0,0,,Cell,101.80054,22.10226
20230228,VTE,4G,VTE0348_NAMHOUM,Naxaythong,15,0,0,0,0,,Cell,102.46906,18.16255
20230228,VTP,3G,VTP0124_PHONSOUNG_HIGHWAY,VANGVIENG,6,0,0,0,0,,Cell,102.3981,18.7511
20230321,KHM,2G,KHM0130_PHONE,YOMMALAT,2,0,0,0,0,,Cell,104.5,17.6427
20230321,KHM,3G,KHM0137_BANMENG,YOMMALAT,6,0,0,0,0,,Cell,104.282,17.8923
20230321,VTE,3G,VTE0501_PHAKAO,Xaithani,8,0,0,0,0,,Cell,102.643,18.0181
20230228,VTP,4G,VTP0274_NAMFEUANG,MEAD,6,0,0,0,0,,Cell,101.8941,18.9205
20230321,KHM,3G,KHM0032_SOMSAAD_OFFICE,Thakhek,6,0,0,0,0,,Cell,104.8035,17.3989
20230228,VTE,3G,VTE0420_DOUNIEN,Pak-Ngum,6,0,0,0,0,,Cell,102.836515,18.124094
20230321,UDX,3G,UDX0040_NALAO,XAY,6,0,0,0,0,,Cell,101.988342,20.665324
20230321,SVN,4G,SVN0262_PHEUANG,KAISONE,3,0,0,0,0,,Cell,106.555183,16.621027
20230228,SVN,4G,SVN0164_CHAMPHON,CHAMPHONE,9,0,0,0,0,,Cell,105.19444,16.44882
20230228,SVN,3G,SVN0032_KM8_MK,Kaisone,6,0,0,0,0,,Cell,104.78373,16.60139
20230321,KHM,3G,KHM0134_POUNGNUEA,Hinboun,16,0,0,0,0,,Cell,104.375172,17.799884
20230228,VTE,4G,VTE0544_THANGON,XAITHANY,15,0,0,0,0,,Cell,102.62724,18.12924
20230228,SVN,3G,SVN0324_KAENGKABAO2,XAIBOULY,6,0,0,0,0,,Cell,104.761183,16.816683
20230228,VTE,4G,VTE0365_NONGNGAO,Naxaythong,6,0,0,0,0,,Cell,102.57487,18.1067
20230321,LPB,4G,LPB0118_KEOMANEE,Nan,7,0,0,0,0,,Cell,101.89748,19.44195
20230228,VTP,4G,VTP0174_PARKMEE,xanakham,4,0,0,0,0,,Cell,102.4212,18.3527
20230321,KHM,3G,KHM0208_PANAM,MAHAXAI,8,0,0,0,0,,Cell,105.844267,17.135375
20230228,LPB,2G,LPB0200_NONGPHOU,Chomphet,2,0,0,0,0,,Cell,102.00901,19.87616
20230321,XYL,4G,XYL0137_BANKANG,Phiang,6,0,0,0,0,,Cell,101.533,19.094032
20230228,SVN,3G,SVN0350_XOKYAI,Kaisone,6,0,0,0,0,,Cell,104.829271,16.544161
20230321,UDX,3G,UDX0073_CHANTAI,Houn,6,0,0,0,0,,Cell,101.41631,20.11163
20230228,UDX,4G,UDX0025_HUANAMBARK,Xai,4,0,0,0,0,,Cell,102.17276,20.67663
20230321,VTE,3G,VTE0169_DOUNG_YAI,Xaisettha,6,0,0,0,0,,Cell,102.70866,17.98171
20230321,VTE,4G,VTE0459_NAKOUNG,XAITHANY,6,0,0,0,0,,Cell,102.65314,18.19331
20230228,VTE,3G,VTE0488_NONSENGCHAN2,XAITHANY,6,0,0,0,0,,Cell,102.619814,18.071025
20230228,XYL,3G,XYL0090_HONGSA_CAMNEPC,Hongsa,6,0,0,0,0,,Cell,101.29136,19.6924
20230321,BOK,3G,BOK0065_IMMIGRATION,Tonpheung,6,0,0,0,0,,Cell,100.086994,20.355353
20230228,LNT,4G,LNT0056_KIEWHINZANG,Nale,3,0,0,0,0,,Cell,101.365649,20.5484
20230321,SVN,4G,SVN0148_NONGKHORN,Songkhon,3,0,0,0,0,,Cell,105.439845,16.092205
